"","CM_T11i","CM_T12r","CM_T13i","CM_T14r","CM_T2i","CM_T4r","CM_T5r","CM_T6i","CM_T7r","CM_T8i"
"1886",NA,0.29465462695645,NA,NA,NA,NA,1.2931168544323,0.515394009067497,NA,NA
"1887",NA,0.491199094304677,NA,NA,NA,NA,0.879990066939743,0.556442658714505,NA,NA
"1888",NA,0.777841423132987,NA,NA,NA,NA,1.13870665569491,0.577435442449122,NA,NA
"1889",NA,1.9055008220483,NA,NA,NA,NA,0.536537428721762,0.591725982330794,NA,NA
"1890",NA,2.15517377904497,NA,NA,NA,NA,0.77047854991223,0.653152046787363,NA,NA
"1891",NA,1.44563399418318,NA,NA,NA,NA,0.438892940360364,0.465231470761548,NA,NA
"1892",NA,1.35063715382775,NA,NA,NA,NA,0.934317497113905,0.371307867892715,NA,NA
"1893",NA,1.27756356479814,NA,NA,NA,NA,0.975793561596928,0.53398024513271,NA,NA
"1894",NA,1.08269867840812,NA,NA,NA,NA,1.11738412115136,0.609036756439539,NA,NA
"1895",NA,1.33578779527949,NA,NA,NA,0.777992040621437,1.35014907479805,0.386150008431331,NA,NA
"1896",NA,1.36801549429579,NA,NA,NA,0.618304077775104,2.49743376274735,0.339085875708032,NA,NA
"1897",NA,1.53932955636831,NA,NA,NA,0.798084718919617,2.12710957746506,0.753529814049169,NA,NA
"1898",NA,1.77872175875451,NA,NA,NA,0.543045869860242,2.14940351393085,0.829001352738946,NA,NA
"1899",NA,1.58875815380912,NA,NA,NA,0.498007632761617,1.2395695236245,0.748147280491559,NA,NA
"1900",NA,1.30340344808396,NA,NA,NA,0.892213022155232,1.06755866725031,0.789647593907468,NA,NA
"1901",NA,1.91708717107123,NA,NA,NA,1.0380673194149,1.30232398258604,1.02195131238422,NA,NA
"1902",NA,1.58763650674128,NA,NA,NA,1.02928682228093,1.3534025517882,1.00231304131077,NA,NA
"1903",NA,1.96932155084091,NA,NA,NA,1.15923440615156,1.44913258700265,0.914370408757905,NA,NA
"1904",NA,1.69720968819477,NA,NA,NA,1.11821084874577,1.27997143368733,0.962836886562057,NA,NA
"1905",NA,1.46246432996739,NA,NA,NA,1.23378423623281,1.2370604858937,0.840505504205147,NA,NA
"1906",NA,1.16384545468251,NA,NA,NA,1.09809162116072,0.851814654701492,0.888928627424669,NA,NA
"1907",NA,1.70253232460138,NA,NA,NA,1.02620369534299,1.00322682306667,0.821069162184682,NA,NA
"1908",NA,1.71323814458219,NA,NA,NA,1.11688217224339,1.35478026946603,0.72571612196691,NA,NA
"1909",NA,1.29161728737372,NA,NA,NA,1.13171067003745,1.2485941217156,0.609679151943558,NA,NA
"1910",NA,1.28153626054531,NA,NA,NA,1.14641643601488,1.12970266426208,0.520911474103494,NA,NA
"1911",NA,1.31070096451817,NA,NA,NA,1.13705440500266,1.29205623876283,0.685769874988363,NA,NA
"1912",NA,1.351720669349,NA,NA,NA,1.44202450377779,1.137207806006,0.590057721739627,NA,NA
"1913",NA,1.3876547000126,NA,NA,NA,1.7498404355509,0.385206071108963,0.418729510454268,NA,NA
"1914",NA,1.47066400460799,NA,NA,NA,1.84097698682496,0.234849613843767,0.673020034390043,NA,NA
"1915",NA,1.20303487848177,NA,NA,NA,1.46897294818725,0.118128843651975,0.632089902059203,NA,NA
"1916",NA,1.41005353622947,NA,NA,NA,1.43063114105118,0.196088266447011,0.391783666712086,NA,NA
"1917",NA,0.831401174684046,NA,NA,NA,1.06133930256336,0.173365699529547,0.378186774568453,NA,NA
"1918",NA,0.89371216276127,NA,NA,NA,1.07283892284971,0.216526563783717,0.522783080909506,NA,NA
"1919",NA,0.780349224747901,NA,NA,NA,1.02298455511332,0.260217699201288,0.715645625109205,NA,NA
"1920",NA,1.23099163431024,NA,NA,NA,1.21905764756958,0.267915065873185,0.736542849849954,NA,NA
"1921",NA,1.14959781335147,NA,NA,NA,1.10642464162667,0.20831284570725,0.640383132279154,NA,NA
"1922",NA,0.846954573913427,NA,NA,NA,0.702820360478877,0.234277297338667,0.509711931704482,NA,NA
"1923",NA,0.722081859508395,NA,NA,NA,0.705013030690744,0.198528595884327,0.447853868413993,NA,NA
"1924",NA,0.812163851431998,NA,NA,NA,0.849338079264684,0.118623409535364,0.489333837646733,NA,NA
"1925",NA,0.748961381763437,NA,NA,NA,1.10262683926874,0.18221157096765,0.572193901378281,NA,NA
"1926",NA,0.808328338481438,NA,NA,NA,1.38352491871584,0.177057694984532,0.910231502805763,NA,NA
"1927",NA,0.691072032968097,NA,NA,NA,1.13620989636569,0.203658934815606,1.20704536592822,NA,NA
"1928",NA,0.797418695148448,NA,NA,NA,1.39778167189753,0.275446200991058,1.11764331305783,NA,NA
"1929",NA,0.610549656378743,NA,NA,NA,0.973070802015363,0.148295977893767,0.972983029570601,NA,NA
"1930",NA,0.907741406562484,NA,NA,NA,1.23695057973797,0.279075557521933,0.717815661941985,NA,NA
"1931",NA,1.0396377411699,NA,NA,NA,1.27581273182152,0.222127803492482,0.669638574793821,NA,NA
"1932",NA,0.780371465698562,NA,NA,NA,1.00092154853114,0.230187539252752,0.635245493439965,NA,NA
"1933",NA,1.14354878555084,NA,NA,1.58806818181818,1.15165579754074,0.244976602872195,0.732050013105177,NA,NA
"1934",NA,1.16167906672941,NA,NA,1.24431818181818,0.985696579599535,0.346621074033526,0.953216082823431,NA,NA
"1935",NA,0.909928053296692,NA,NA,0.565340909090909,1.05776179194829,0.335560045833569,0.849750072311907,NA,NA
"1936",NA,1.22741547171986,NA,NA,0.701704545454546,1.3778857457158,0.364890685789621,0.884436164424624,NA,NA
"1937",NA,1.30457771490787,NA,NA,0.650568181818182,1.25490869662173,0.333391335657345,1.03660896900009,NA,NA
"1938",NA,1.42704489620803,NA,NA,0.644886363636364,1.35502351176971,0.397370983048509,0.829409555532772,NA,NA
"1939",NA,1.83997360450205,NA,NA,0.772727272727273,1.28117641229668,0.379456311836885,0.933217103301386,NA,NA
"1940",NA,1.35052841267715,NA,NA,0.78125,0.97319661439101,0.521089822884849,1.03704713438748,NA,NA
"1941",NA,1.29589622783236,NA,NA,0.829545454545454,1.0622634693974,0.503799420506938,0.629222519002669,NA,0.750315172398335
"1942",NA,1.21725664175962,NA,NA,1.00568181818182,1.22547685354819,0.401694396275969,0.684622429356327,NA,0.823298832948076
"1943",NA,0.99868773729551,NA,NA,0.914772727272727,1.14278791848035,0.553647695365872,0.843774462694761,NA,0.79984336087752
"1944",NA,0.892097339263979,NA,NA,0.988636363636364,0.799522339097633,0.40752501565027,0.401183279360671,NA,0.399167467341441
"1945",NA,0.791166156602396,NA,NA,0.940340909090909,0.974058854533605,0.367293288147132,0.449649634704589,NA,0.44817681128352
"1946",NA,0.862201305596005,NA,NA,0.815340909090909,0.909489685513969,0.333723859965021,0.574226081737468,NA,0.635176801021457
"1947",NA,0.758831941109852,0.689260050495242,NA,0.704545454545455,0.844110151115039,0.387360614383681,0.553524332552545,NA,0.673465156995377
"1948",NA,0.709820440268614,0.571252760794168,NA,0.571022727272727,0.675301191688294,0.338712709671836,0.553575284335698,NA,0.866113297287551
"1949",NA,0.724942768569026,0.670603373856656,NA,0.707386363636364,0.80872478860288,0.304169632052194,0.505181799861696,NA,1.02479031789502
"1950",NA,0.806105299078084,0.939927450519778,NA,0.792613636363636,0.610660678265143,0.134551166067056,0.692087822430181,NA,1.24815504455166
"1951",NA,0.598073176569179,0.867456430788772,NA,0.823863636363636,0.750260184894087,0.241031004240423,0.429128729833593,NA,1.36555648375786
"1952",NA,0.713018946429346,1.02082039473012,NA,0.917613636363636,0.687470657256305,0.296019894859221,0.422239472149369,NA,1.43194567266693
"1953",NA,0.720054915646842,1.14148951442861,NA,1.09659090909091,0.71793511005503,0.298318401920157,0.491494780293918,NA,1.70958677678988
"1954",NA,0.975259914579328,1.19117157314375,NA,1.1875,0.548935111701276,0.400870510351904,0.595372981545586,NA,0.74474370325793
